tick 50001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome24B,initRabContent,RabC,9182.566368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome24B,initMembraneContent,EEA1,3.31E-04,exCxEn,2.04E-05,R-TfaEn,3.73E-40,oMHCIEn,8.33E-04,membraneMarker,0,M6PR,5.06E-05,cMHCIEn,0.002735193,R-TfEn,2.00E-40,pepMHCIEn,0,REn,6.27E-05,imCxEn,2.04E-05,,,,,,,,,,
endosome24B,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,7.517522262,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,1.21E-09,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome25i,initOrgProp,area,15297.91979,volume,127846.4567,xcoor,0.724616988,ycoor,28.60956216,pH,5.398902833,,,,,,,,,,,,,,,,,,,,,,
endosome25i,initRabContent,RabA,5464.558349,RabB,6931.329516,RabD,2902.03193,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome25i,initMembraneContent,exCxEn,0,oMHCIEn,0.044000948,cMHCIEn,5.44E-06,pepMHCIEn,0,imCxEn,0,,,,,,,,,,,,,,,,,,,,,,
endosome25i,initSolubleContent,povaEn,0,protonEn,509.2533478,NH3En,0,NH4En,0,ovaEn,0,pepEn,0,,,,,,,,,,,,,,,,,,,,
endosome26F,initOrgProp,area,933833.3465,volume,8.41E+07,xcoor,24.18856692,ycoor,25.77124079,pH,4.706809608,,,,,,,,,,,,,,,,,,,,,,
endosome26F,initRabContent,RabI,3926.17406,RabG,3376.72225,RabH,964.7496123,RabE,157.5727845,RabF,1541.633975,RabC,2213.548971,RabD,920241.0033,RabA,694.6755119,RabB,717.26609,,,,,,,,,,,,,,
endosome26F,initMembraneContent,EEA1,0.561740088,exCxEn,5.36E-05,R-TfaEn,1.48E-39,oMHCIEn,0.039444093,membraneMarker,0,M6PR,41.20084061,cMHCIEn,5.76E-08,R-TfEn,8.24E-40,pepMHCIEn,1.06E-38,REn,2.54E-04,imCxEn,5.36E-05,,,,,,,,,,
