FeEn,LyEn,R-TfEn,R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfEn,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pH,pepEn,pepMHCIEn,protonEn,solubleMarker,tick,volume,
0.0,0.0,1.55014E-5,0.0,10.3013,6531740.0,426.913,130.776,79279.0,3899.81,6799.1,3476.81,1154.12,3388.03,0.0,0.0,6630290.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,8.79012,0.0,0.0,826.472,1.0,8001.0,5.10355E8,
0.0,0.0,1.55014E-5,0.0,10.3013,6531740.0,426.913,130.776,79279.0,3899.81,6799.1,3476.81,1154.12,3388.03,0.0,0.0,6630290.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,8.79012,0.0,0.0,826.472,1.0,8101.0,5.10355E8,
0.0,0.0,1.55014E-5,0.0,10.3013,6526790.0,426.589,130.677,79218.9,3896.85,6793.95,3474.18,1153.24,3385.46,0.0,0.0,6625270.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,8.79014,0.0,0.0,826.472,1.0,8201.0,5.1038E8,
0.0,0.0,1.55014E-5,0.0,10.3013,6516880.0,425.942,130.479,79098.7,3890.94,6783.64,3468.91,1151.49,3380.32,0.0,0.0,6615210.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,8.79018,0.0,0.0,826.472,1.0,8301.0,5.1043E8,
0.0,0.0,1.55014E-5,0.0,10.3013,6511930.0,425.618,130.38,79038.6,3887.98,6778.48,3466.27,1150.62,3377.75,0.0,0.0,6610190.0,0.0,0.0,0.0,0.0,414.0,0.0,0.0,8.7902,0.0,0.0,826.472,1.0,8401.0,5.10455E8,
0.0,0.0,1.55014E-5,0.0,10.3013,6511930.0,425.618,130.38,79038.6,3887.98,6778.48,3466.27,1150.62,3377.75,0.0,0.0,6610190.0,0.0,0.0,0.0,0.0,414.0,0.0,0.0,8.7902,0.0,0.0,826.472,1.0,8501.0,5.10455E8,
0.0,0.0,9.14133E-5,0.0,19.2756,5885300.0,603583.0,130.281,95302.3,3885.03,6773.33,3463.63,1149.74,3375.18,0.0,0.0,6602960.0,0.0,0.0,0.0,0.0,415.0,0.0,0.0,8.7875,0.0,0.0,831.699,1.0,8601.0,5.10495E8,
0.0,0.0,9.14133E-5,0.0,19.2756,5880820.0,603124.0,130.182,95229.8,3882.07,6768.17,3461.0,1148.87,3372.62,0.0,0.0,6597940.0,0.0,0.0,0.0,0.0,416.0,0.0,0.0,8.78752,0.0,0.0,831.699,1.0,8701.0,5.1052E8,
0.0,0.0,9.14133E-5,0.0,19.2756,5876340.0,602664.0,130.082,95157.2,3879.11,6763.01,3458.36,1147.99,3370.05,0.0,0.0,6592910.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,8.78755,0.0,0.0,831.699,1.0,8801.0,5.10545E8,
0.0,0.0,9.14133E-5,0.0,19.2756,5876340.0,602664.0,130.082,95157.2,3879.11,6763.01,3458.36,1147.99,3370.05,0.0,0.0,6592910.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,8.78755,0.0,0.0,831.699,1.0,8901.0,5.10545E8,
0.0,0.0,9.14133E-5,0.0,19.2756,5871860.0,602205.0,129.983,95084.7,3876.15,6757.86,3455.72,1147.12,3367.48,0.0,0.0,6587880.0,0.0,0.0,0.0,0.0,418.0,0.0,0.0,8.78757,0.0,0.0,831.699,1.0,9001.0,5.1057E8,
0.0,0.0,9.14133E-5,0.0,19.2756,5858420.0,600826.0,129.686,94867.0,3867.28,6742.39,3447.81,1144.49,3359.77,0.0,0.0,6572800.0,0.0,0.0,0.0,0.0,421.0,0.0,0.0,8.78763,0.0,0.0,831.699,1.0,9101.0,5.10645E8,
0.0,0.0,9.14133E-5,0.0,19.2756,5858420.0,600826.0,129.686,94867.0,3867.28,6742.39,3447.81,1144.49,3359.77,0.0,0.0,6572800.0,0.0,0.0,0.0,0.0,421.0,0.0,0.0,8.78763,0.0,0.0,831.699,1.0,9201.0,5.10645E8,
